transaction_id,card_id,amount,merchant_name,merchant_category,transaction_date,location,status
3878,179,2886,snapdeal,ecommerce,2025-02-18,jaipur,failed
3879,114,132,tata cliq,ecommerce,2025-01-01,pune,completed
3880,407,1791,lenskart,eyewear,2025-01-28,ahmedabad,pending
3881,308,3167,croma,electronics,2025-02-19,hyderabad,pending
3882,2,3556,myntra,fashion,2025-01-29,hyderabad,pending
3883,44,3553,tata cliq,ecommerce,2025-01-30,chennai,completed
3884,344,8472,jabong,ecommerce,2025-01-31,bangalore,failed
3885,490,6619,lenskart,eyewear,2025-02-22,bangalore,failed
3886,235,6915,jabong,ecommerce,2025-01-07,mumbai,pending
3887,33,7372,flipkart,ecommerce,2025-02-15,mumbai,pending
3888,37,7939,reliance digital,electronics,2025-02-20,surat,pending
3889,353,1386,tata cliq,ecommerce,2025-01-12,surat,completed
3890,111,8720,hdfc bank,banking,2025-01-31,chennai,pending
3891,421,2724,amazon,ecommerce,2025-03-05,bangalore,failed
3892,210,9314,jabong,ecommerce,2025-01-31,mumbai,pending
3893,444,3053,bookmyshow,entertainment,2025-01-24,nagpur,failed
3894,196,309,amazon,ecommerce,2025-01-16,delhi,completed
3895,433,7725,reliance digital,electronics,2025-02-25,kolkata,completed
3896,412,130,bookmyshow,entertainment,2025-02-11,mumbai,failed
3897,252,5262,nykaa,beauty,2025-03-05,mumbai,pending
3898,396,8743,big bazaar,retail,2025-01-19,hyderabad,completed
3899,118,8292,bookmyshow,entertainment,2025-03-05,delhi,failed
3900,155,2885,nykaa,beauty,2025-01-20,pune,completed
3901,357,3897,jabong,ecommerce,2025-01-07,bangalore,completed
3902,129,5197,snapdeal,ecommerce,2025-01-20,delhi,failed
3903,259,4132,croma,electronics,2025-01-19,ahmedabad,completed
3904,154,4629,snapdeal,ecommerce,2025-01-25,kolkata,pending
3905,23,779,lenskart,eyewear,2025-02-14,surat,failed
3906,403,2186,snapdeal,ecommerce,2025-01-06,nagpur,failed
3907,438,9186,paytm,finance,2025-03-01,delhi,pending
3908,185,7254,flipkart,ecommerce,2025-02-14,chennai,completed
3909,89,851,zomato,food,2025-03-01,ahmedabad,failed
3910,82,3814,paytm,finance,2025-01-05,hyderabad,pending
3911,247,4826,big bazaar,retail,2025-02-03,bangalore,pending
3912,301,4562,bookmyshow,entertainment,2025-02-22,kolkata,pending
3913,339,2967,hdfc bank,banking,2025-02-22,jaipur,failed
3914,223,5045,flipkart,ecommerce,2025-03-02,cochin,failed
3915,113,2946,jabong,ecommerce,2025-02-05,pune,completed
3916,126,9457,jabong,ecommerce,2025-02-18,delhi,completed
3917,414,1977,paytm,finance,2025-02-15,cochin,pending
3918,218,229,reliance digital,electronics,2025-02-19,surat,failed
3919,138,4185,big bazaar,retail,2025-02-26,surat,pending
3920,187,1179,nykaa,beauty,2025-02-09,cochin,pending
3921,216,1583,amazon,ecommerce,2025-01-19,chennai,completed
3922,174,3422,reliance digital,electronics,2025-01-30,jaipur,completed
3923,129,7880,amazon,ecommerce,2025-01-08,chennai,failed
3924,18,6068,hdfc bank,banking,2025-02-04,hyderabad,failed
3925,116,7379,big bazaar,retail,2025-02-19,ahmedabad,completed
3926,323,8278,swiggy,food,2025-01-21,chennai,failed
3927,263,2712,swiggy,food,2025-01-10,ahmedabad,pending
3928,484,9085,hdfc bank,banking,2025-01-12,mumbai,pending
3929,238,4713,myntra,fashion,2025-01-06,surat,pending
3930,263,5197,dominos,food,2025-02-27,delhi,completed
3931,457,6187,amazon,ecommerce,2025-01-03,nagpur,completed
3932,56,960,dominos,food,2025-03-05,nagpur,pending
3933,415,5218,hdfc bank,banking,2025-02-15,kolkata,failed
3934,80,4986,jabong,ecommerce,2025-02-14,pune,pending
3935,225,8201,snapdeal,ecommerce,2025-03-05,jaipur,failed
3936,132,6683,nykaa,beauty,2025-01-03,cochin,completed
3937,405,927,lenskart,eyewear,2025-02-27,jaipur,pending
3938,38,7933,reliance digital,electronics,2025-02-19,kolkata,failed
3939,119,6277,tata cliq,ecommerce,2025-01-19,ahmedabad,completed
3940,207,3663,reliance digital,electronics,2025-01-07,delhi,pending
3941,330,6581,tata cliq,ecommerce,2025-03-01,nagpur,pending
3942,174,9409,flipkart,ecommerce,2025-03-05,bangalore,pending
3943,162,1193,dominos,food,2025-02-02,pune,failed
3944,375,4591,flipkart,ecommerce,2025-01-27,hyderabad,completed
3945,141,1620,paytm,finance,2025-01-28,chennai,failed
3946,119,5833,hdfc bank,banking,2025-01-07,ahmedabad,failed
3947,114,9156,croma,electronics,2025-01-07,mumbai,failed
3948,356,4909,myntra,fashion,2025-01-05,jaipur,pending
3949,251,3923,swiggy,food,2025-01-31,mumbai,completed
3950,39,1258,lenskart,eyewear,2025-01-12,cochin,completed
3951,142,5353,flipkart,ecommerce,2025-02-06,mumbai,completed
3952,334,8816,croma,electronics,2025-01-11,pune,completed
3953,222,6372,big bazaar,retail,2025-03-04,ahmedabad,failed
3954,268,9087,lenskart,eyewear,2025-02-27,ahmedabad,pending
3955,8,4157,lenskart,eyewear,2025-01-19,bangalore,failed
3956,342,8771,amazon,ecommerce,2025-01-13,surat,failed
3957,417,7860,swiggy,food,2025-01-26,jaipur,completed
3958,100,6034,zomato,food,2025-02-18,surat,pending
3959,226,8578,myntra,fashion,2025-01-21,nagpur,pending
3960,216,8878,zomato,food,2025-02-22,chennai,pending
3961,456,4523,snapdeal,ecommerce,2025-02-06,mumbai,completed
3962,298,9709,snapdeal,ecommerce,2025-01-19,ahmedabad,completed
3963,496,3745,flipkart,ecommerce,2025-02-27,pune,completed
3964,213,8870,snapdeal,ecommerce,2025-01-12,delhi,failed
3965,312,3677,dominos,food,2025-01-04,nagpur,failed
3966,449,8936,reliance digital,electronics,2025-02-07,mumbai,pending
3967,165,5398,snapdeal,ecommerce,2025-01-20,mumbai,failed
3968,101,923,big bazaar,retail,2025-02-17,kolkata,failed
3969,318,5896,flipkart,ecommerce,2025-01-08,delhi,completed
3970,274,6693,lenskart,eyewear,2025-02-01,jaipur,pending
3971,61,8974,nykaa,beauty,2025-01-15,ahmedabad,completed
3972,280,4422,croma,electronics,2025-02-25,cochin,failed
3973,479,7150,bookmyshow,entertainment,2025-02-27,cochin,failed
3974,126,8523,myntra,fashion,2025-03-05,ahmedabad,pending
3975,58,115,nykaa,beauty,2025-02-17,bangalore,failed
3976,221,4592,snapdeal,ecommerce,2025-01-28,chennai,failed
3977,279,4778,lenskart,eyewear,2025-02-28,surat,completed
3978,48,3207,bookmyshow,entertainment,2025-02-09,nagpur,pending
3979,285,6926,jabong,ecommerce,2025-02-25,delhi,pending
3980,413,9102,bookmyshow,entertainment,2025-02-14,nagpur,failed
3981,76,1737,nykaa,beauty,2025-02-17,chennai,completed
3982,148,7454,nykaa,beauty,2025-02-25,mumbai,failed
3983,423,7079,croma,electronics,2025-02-17,kolkata,failed
3984,452,4319,hdfc bank,banking,2025-02-24,mumbai,failed
3985,448,957,flipkart,ecommerce,2025-01-06,chennai,completed
3986,390,2115,jabong,ecommerce,2025-02-18,pune,pending
3987,199,8636,zomato,food,2025-01-02,chennai,failed
3988,219,6092,dominos,food,2025-02-25,ahmedabad,completed
3989,156,3654,flipkart,ecommerce,2025-02-07,kolkata,failed
3990,21,5503,amazon,ecommerce,2025-02-09,hyderabad,failed
3991,352,6871,swiggy,food,2025-01-23,chennai,pending
3992,359,5816,paytm,finance,2025-01-17,jaipur,pending
3993,90,6553,swiggy,food,2025-02-05,ahmedabad,completed
3994,117,3826,tata cliq,ecommerce,2025-01-31,mumbai,pending
3995,386,3665,lenskart,eyewear,2025-01-07,chennai,completed
3996,404,7499,zomato,food,2025-01-08,bangalore,failed
3997,130,9958,big bazaar,retail,2025-01-17,hyderabad,pending
3998,329,6928,snapdeal,ecommerce,2025-01-24,nagpur,completed
3999,302,9787,hdfc bank,banking,2025-01-12,cochin,pending
4000,106,1656,big bazaar,retail,2025-03-04,cochin,completed
4001,75,9057,big bazaar,retail,2025-01-23,mumbai,pending
4002,490,8280,bookmyshow,entertainment,2025-02-14,nagpur,failed
4003,121,2973,hdfc bank,banking,2025-02-02,delhi,pending
4004,77,306,snapdeal,ecommerce,2025-01-01,hyderabad,failed
4005,396,3368,tata cliq,ecommerce,2025-01-12,chennai,pending
4006,453,6072,lenskart,eyewear,2025-03-05,mumbai,failed
4007,34,8565,myntra,fashion,2025-01-25,chennai,completed
4008,496,1523,tata cliq,ecommerce,2025-03-03,cochin,failed
4009,430,2430,lenskart,eyewear,2025-03-05,nagpur,pending
4010,49,3417,zomato,food,2025-02-09,delhi,failed
4011,67,3349,bookmyshow,entertainment,2025-02-02,cochin,completed
4012,383,7718,hdfc bank,banking,2025-02-07,surat,pending
4013,296,5216,reliance digital,electronics,2025-01-11,surat,pending
4014,282,5595,lenskart,eyewear,2025-02-19,delhi,pending
4015,407,6320,nykaa,beauty,2025-02-13,jaipur,pending
4016,229,6669,big bazaar,retail,2025-02-11,hyderabad,completed
4017,43,2533,lenskart,eyewear,2025-02-08,kolkata,failed
4018,174,9812,nykaa,beauty,2025-02-02,delhi,failed
4019,480,8673,lenskart,eyewear,2025-02-01,cochin,failed
4020,279,5996,paytm,finance,2025-02-25,surat,completed
4021,150,2851,nykaa,beauty,2025-02-07,bangalore,failed
4022,209,9594,swiggy,food,2025-01-19,nagpur,completed
4023,458,1097,tata cliq,ecommerce,2025-01-07,kolkata,completed
4024,409,1193,hdfc bank,banking,2025-01-11,surat,pending
4025,252,7480,zomato,food,2025-01-21,ahmedabad,completed
4026,326,6410,lenskart,eyewear,2025-02-24,kolkata,failed
4027,308,4597,tata cliq,ecommerce,2025-01-23,delhi,completed
4028,351,4014,myntra,fashion,2025-01-22,bangalore,failed
4029,142,3244,swiggy,food,2025-01-27,surat,pending
4030,334,1102,paytm,finance,2025-02-18,delhi,completed
4031,66,1571,snapdeal,ecommerce,2025-02-07,hyderabad,completed
4032,29,9878,snapdeal,ecommerce,2025-02-17,mumbai,failed
4033,326,4292,amazon,ecommerce,2025-02-03,kolkata,completed
4034,427,2699,myntra,fashion,2025-02-25,chennai,completed
4035,154,9546,flipkart,ecommerce,2025-01-28,mumbai,completed
4036,83,6818,big bazaar,retail,2025-02-07,delhi,completed
4037,108,5816,bookmyshow,entertainment,2025-01-20,kolkata,pending
4038,287,3983,jabong,ecommerce,2025-03-04,surat,pending
4039,220,4823,lenskart,eyewear,2025-02-12,surat,completed
4040,491,6484,paytm,finance,2025-02-27,delhi,completed
4041,103,3824,paytm,finance,2025-01-19,nagpur,completed
4042,457,1298,hdfc bank,banking,2025-01-18,mumbai,failed
4043,291,3158,bookmyshow,entertainment,2025-01-15,nagpur,completed
4044,223,987,tata cliq,ecommerce,2025-01-20,bangalore,failed
4045,126,7874,croma,electronics,2025-02-18,mumbai,failed
4046,235,4731,dominos,food,2025-01-12,hyderabad,pending
4047,341,4953,croma,electronics,2025-01-09,delhi,failed
4048,95,633,tata cliq,ecommerce,2025-03-05,hyderabad,completed
4049,252,2505,nykaa,beauty,2025-02-21,ahmedabad,completed
4050,413,4413,croma,electronics,2025-01-15,chennai,pending
4051,64,2718,nykaa,beauty,2025-02-14,chennai,completed
4052,126,2263,paytm,finance,2025-01-25,mumbai,completed
4053,389,7913,jabong,ecommerce,2025-02-03,chennai,failed
4054,131,4839,jabong,ecommerce,2025-01-25,delhi,failed
4055,373,3006,nykaa,beauty,2025-03-02,chennai,pending
4056,220,3749,amazon,ecommerce,2025-01-25,pune,completed
4057,474,2971,paytm,finance,2025-01-25,cochin,completed
4058,372,6826,jabong,ecommerce,2025-02-19,chennai,completed
4059,83,6667,jabong,ecommerce,2025-01-30,cochin,failed
4060,48,1075,dominos,food,2025-01-20,mumbai,pending
4061,208,541,jabong,ecommerce,2025-02-20,jaipur,failed
4062,428,6424,snapdeal,ecommerce,2025-01-17,nagpur,completed
4063,13,3075,big bazaar,retail,2025-02-15,chennai,pending
4064,277,9552,dominos,food,2025-01-01,ahmedabad,completed
4065,440,1907,big bazaar,retail,2025-02-02,mumbai,completed
4066,342,7357,zomato,food,2025-03-03,pune,completed
4067,235,8072,flipkart,ecommerce,2025-02-22,delhi,failed
4068,375,6225,paytm,finance,2025-01-01,bangalore,failed
4069,60,7004,reliance digital,electronics,2025-03-01,ahmedabad,pending
4070,23,6408,bookmyshow,entertainment,2025-01-30,pune,completed
4071,152,8621,snapdeal,ecommerce,2025-02-11,delhi,failed
4072,457,7355,flipkart,ecommerce,2025-01-13,delhi,completed
4073,394,1251,amazon,ecommerce,2025-01-07,hyderabad,completed
4074,114,832,paytm,finance,2025-01-22,delhi,completed
4075,302,1515,tata cliq,ecommerce,2025-01-01,pune,failed
4076,95,9678,snapdeal,ecommerce,2025-02-28,surat,completed
4077,135,9755,nykaa,beauty,2025-02-07,chennai,completed
4078,359,9013,tata cliq,ecommerce,2025-02-07,surat,pending
4079,37,5768,myntra,fashion,2025-02-21,kolkata,failed
4080,207,8808,lenskart,eyewear,2025-01-30,surat,pending
4081,264,6525,paytm,finance,2025-01-24,ahmedabad,pending
4082,458,2748,flipkart,ecommerce,2025-02-09,chennai,failed
4083,285,6204,amazon,ecommerce,2025-02-08,mumbai,completed
4084,160,5729,reliance digital,electronics,2025-01-06,mumbai,failed
4085,405,7183,tata cliq,ecommerce,2025-02-10,kolkata,pending
4086,133,1231,nykaa,beauty,2025-02-02,bangalore,completed
4087,110,3164,swiggy,food,2025-01-15,pune,completed
4088,477,9743,jabong,ecommerce,2025-01-14,mumbai,pending
4089,98,3170,bookmyshow,entertainment,2025-01-19,surat,completed
4090,16,1621,hdfc bank,banking,2025-01-05,kolkata,pending
4091,499,9221,reliance digital,electronics,2025-01-21,surat,pending
4092,90,6338,reliance digital,electronics,2025-01-09,kolkata,failed
4093,358,3267,nykaa,beauty,2025-02-04,pune,pending
4094,410,6167,flipkart,ecommerce,2025-01-23,kolkata,pending
4095,70,8299,nykaa,beauty,2025-01-01,bangalore,failed
4096,293,5468,nykaa,beauty,2025-01-02,jaipur,pending
4097,308,2446,jabong,ecommerce,2025-03-04,delhi,pending
4098,207,3521,hdfc bank,banking,2025-01-09,delhi,pending
4099,123,9817,dominos,food,2025-03-05,delhi,completed
4100,55,8538,snapdeal,ecommerce,2025-02-17,hyderabad,failed
4101,53,3240,tata cliq,ecommerce,2025-01-13,ahmedabad,completed
4102,291,8451,paytm,finance,2025-02-21,hyderabad,failed
4103,10,8184,reliance digital,electronics,2025-02-14,bangalore,pending
4104,234,813,reliance digital,electronics,2025-03-01,surat,pending
4105,308,2619,big bazaar,retail,2025-02-28,bangalore,completed
4106,219,3396,tata cliq,ecommerce,2025-01-20,kolkata,completed
4107,32,9030,bookmyshow,entertainment,2025-01-21,ahmedabad,pending
4108,102,4923,swiggy,food,2025-01-06,delhi,failed
4109,47,4068,hdfc bank,banking,2025-01-04,hyderabad,failed
4110,400,7225,tata cliq,ecommerce,2025-03-04,surat,failed
4111,250,4099,myntra,fashion,2025-01-23,nagpur,failed
4112,60,6690,zomato,food,2025-02-28,kolkata,pending
4113,175,201,flipkart,ecommerce,2025-01-14,jaipur,failed
4114,91,5502,croma,electronics,2025-01-19,pune,completed
4115,207,3488,croma,electronics,2025-03-02,mumbai,failed
4116,367,3396,myntra,fashion,2025-01-25,cochin,pending
4117,15,798,jabong,ecommerce,2025-01-05,bangalore,failed
4118,387,283,hdfc bank,banking,2025-02-08,surat,completed
4119,121,6801,zomato,food,2025-02-14,pune,failed
4120,222,7460,dominos,food,2025-02-14,ahmedabad,completed
4121,136,3295,swiggy,food,2025-02-17,delhi,completed
4122,384,3267,swiggy,food,2025-01-13,jaipur,failed
4123,244,5409,big bazaar,retail,2025-02-15,hyderabad,pending
4124,401,3607,amazon,ecommerce,2025-01-22,chennai,pending
4125,226,6131,croma,electronics,2025-02-11,bangalore,completed
4126,484,5842,swiggy,food,2025-01-14,surat,failed
4127,133,6303,swiggy,food,2025-02-13,pune,failed
4128,231,8765,nykaa,beauty,2025-03-01,ahmedabad,failed
4129,221,1333,big bazaar,retail,2025-02-07,bangalore,failed
4130,60,481,snapdeal,ecommerce,2025-02-17,chennai,failed
4131,128,3780,croma,electronics,2025-02-17,mumbai,pending
4132,33,3635,amazon,ecommerce,2025-02-13,kolkata,failed
4133,323,2151,jabong,ecommerce,2025-01-20,chennai,pending
4134,170,3333,snapdeal,ecommerce,2025-01-18,jaipur,completed
4135,291,2307,tata cliq,ecommerce,2025-01-04,ahmedabad,failed
4136,428,9099,bookmyshow,entertainment,2025-02-07,jaipur,failed
4137,430,8567,lenskart,eyewear,2025-02-20,kolkata,pending
4138,487,8748,big bazaar,retail,2025-03-03,ahmedabad,failed
4139,227,9601,myntra,fashion,2025-02-02,pune,pending
4140,84,3421,tata cliq,ecommerce,2025-02-25,cochin,completed
4141,181,7004,myntra,fashion,2025-01-19,hyderabad,completed
4142,206,8570,flipkart,ecommerce,2025-01-03,kolkata,completed
4143,164,186,zomato,food,2025-01-01,pune,failed
4144,128,4548,nykaa,beauty,2025-01-30,cochin,failed
4145,485,3989,croma,electronics,2025-02-07,cochin,completed
4146,300,521,paytm,finance,2025-01-24,surat,completed
4147,392,948,croma,electronics,2025-01-09,delhi,failed
4148,32,8015,hdfc bank,banking,2025-02-08,surat,pending
4149,382,6759,tata cliq,ecommerce,2025-01-09,ahmedabad,pending
4150,433,8896,nykaa,beauty,2025-02-15,kolkata,failed
4151,299,7497,hdfc bank,banking,2025-02-13,chennai,pending
4152,492,3454,tata cliq,ecommerce,2025-02-06,hyderabad,pending
4153,485,9590,hdfc bank,banking,2025-01-17,nagpur,failed
4154,80,5286,lenskart,eyewear,2025-02-13,chennai,completed
4155,123,3029,paytm,finance,2025-02-25,cochin,completed
4156,343,8102,flipkart,ecommerce,2025-02-08,pune,pending
4157,242,3630,flipkart,ecommerce,2025-01-18,hyderabad,failed
4158,191,2166,nykaa,beauty,2025-02-06,jaipur,completed
4159,125,8263,nykaa,beauty,2025-01-26,nagpur,failed
4160,268,9882,myntra,fashion,2025-01-19,ahmedabad,failed
4161,300,1047,swiggy,food,2025-01-07,cochin,pending
4162,105,7859,snapdeal,ecommerce,2025-03-03,hyderabad,pending
4163,167,593,nykaa,beauty,2025-02-22,delhi,completed
4164,112,5372,flipkart,ecommerce,2025-01-25,surat,failed
4165,233,3533,snapdeal,ecommerce,2025-02-23,cochin,completed
4166,450,914,flipkart,ecommerce,2025-02-05,kolkata,completed
4167,104,1991,dominos,food,2025-02-22,hyderabad,pending
4168,401,7052,myntra,fashion,2025-01-06,delhi,completed
4169,109,4830,croma,electronics,2025-02-21,delhi,failed
4170,24,6327,jabong,ecommerce,2025-01-14,mumbai,pending
4171,24,517,paytm,finance,2025-01-02,bangalore,pending
4172,398,8523,big bazaar,retail,2025-01-25,jaipur,pending
4173,487,8328,reliance digital,electronics,2025-02-07,kolkata,completed
4174,473,9502,zomato,food,2025-01-03,mumbai,failed
4175,94,6982,nykaa,beauty,2025-01-20,cochin,pending
4176,232,5524,croma,electronics,2025-02-13,pune,completed
4177,375,5887,amazon,ecommerce,2025-01-14,nagpur,completed
4178,143,3971,nykaa,beauty,2025-02-04,kolkata,pending
4179,235,2517,bookmyshow,entertainment,2025-02-06,jaipur,pending
4180,454,2964,amazon,ecommerce,2025-01-12,ahmedabad,completed
4181,488,8087,jabong,ecommerce,2025-02-10,nagpur,completed
4182,55,6901,snapdeal,ecommerce,2025-02-15,surat,completed
4183,414,5764,flipkart,ecommerce,2025-01-06,pune,pending
4184,450,1955,lenskart,eyewear,2025-01-26,mumbai,failed
4185,486,6862,croma,electronics,2025-01-16,hyderabad,pending
4186,450,6294,paytm,finance,2025-01-07,ahmedabad,pending
4187,373,9004,paytm,finance,2025-03-04,chennai,failed
4188,134,7700,swiggy,food,2025-01-02,hyderabad,pending
4189,372,9821,reliance digital,electronics,2025-01-04,ahmedabad,pending
4190,161,5266,big bazaar,retail,2025-02-06,delhi,pending
4191,427,7049,bookmyshow,entertainment,2025-02-20,jaipur,completed
4192,446,1255,myntra,fashion,2025-02-01,hyderabad,pending
4193,313,3385,big bazaar,retail,2025-02-07,bangalore,failed
4194,374,223,amazon,ecommerce,2025-01-12,surat,completed
4195,287,958,lenskart,eyewear,2025-02-18,mumbai,failed
4196,41,8532,flipkart,ecommerce,2025-01-06,ahmedabad,completed
4197,51,543,big bazaar,retail,2025-02-06,mumbai,failed
4198,124,5404,myntra,fashion,2025-02-19,chennai,failed
4199,114,8291,jabong,ecommerce,2025-02-17,mumbai,pending
4200,101,7256,reliance digital,electronics,2025-02-09,surat,completed
4201,69,4305,nykaa,beauty,2025-02-16,hyderabad,failed
4202,107,4909,bookmyshow,entertainment,2025-02-28,jaipur,failed
4203,365,5088,croma,electronics,2025-01-29,hyderabad,completed
4204,465,8634,snapdeal,ecommerce,2025-02-23,chennai,completed
4205,216,3471,zomato,food,2025-01-12,bangalore,pending
4206,495,5321,hdfc bank,banking,2025-01-11,surat,failed
4207,110,9477,big bazaar,retail,2025-01-25,hyderabad,completed
4208,389,5453,hdfc bank,banking,2025-01-11,kolkata,failed
4209,210,4656,reliance digital,electronics,2025-02-23,ahmedabad,pending
4210,83,6206,bookmyshow,entertainment,2025-01-29,surat,completed
4211,424,7434,croma,electronics,2025-01-11,mumbai,failed
4212,234,6206,tata cliq,ecommerce,2025-02-05,chennai,completed
4213,381,9456,jabong,ecommerce,2025-03-01,kolkata,completed
4214,399,7742,bookmyshow,entertainment,2025-02-11,jaipur,failed
4215,481,4305,big bazaar,retail,2025-02-28,bangalore,failed
4216,451,703,jabong,ecommerce,2025-01-22,mumbai,failed
4217,179,5599,flipkart,ecommerce,2025-02-04,kolkata,pending
4218,9,6388,lenskart,eyewear,2025-01-04,cochin,completed
4219,386,865,hdfc bank,banking,2025-01-28,ahmedabad,failed
4220,183,342,jabong,ecommerce,2025-01-21,kolkata,failed
4221,43,4919,bookmyshow,entertainment,2025-01-17,kolkata,failed
4222,267,6791,flipkart,ecommerce,2025-01-16,jaipur,failed
4223,491,236,paytm,finance,2025-01-23,mumbai,completed
4224,311,8149,jabong,ecommerce,2025-02-09,jaipur,failed
4225,128,9317,nykaa,beauty,2025-02-20,surat,failed
4226,133,1043,tata cliq,ecommerce,2025-01-29,mumbai,failed
4227,202,9001,big bazaar,retail,2025-02-18,surat,pending
4228,326,2965,tata cliq,ecommerce,2025-01-06,hyderabad,completed
4229,402,3346,jabong,ecommerce,2025-01-07,nagpur,failed
4230,438,9757,jabong,ecommerce,2025-02-25,kolkata,pending
4231,454,4346,tata cliq,ecommerce,2025-03-05,chennai,completed
4232,45,4142,lenskart,eyewear,2025-02-16,surat,completed
4233,429,3797,amazon,ecommerce,2025-02-14,bangalore,pending
4234,410,4323,jabong,ecommerce,2025-02-18,bangalore,pending
4235,206,679,flipkart,ecommerce,2025-02-28,kolkata,completed
4236,268,3690,lenskart,eyewear,2025-01-07,hyderabad,pending
4237,70,5099,paytm,finance,2025-01-28,delhi,failed
4238,159,2134,nykaa,beauty,2025-02-22,bangalore,completed
4239,411,2751,hdfc bank,banking,2025-03-05,ahmedabad,completed
4240,273,7988,lenskart,eyewear,2025-02-20,mumbai,completed
4241,43,3484,reliance digital,electronics,2025-01-23,cochin,failed
4242,164,7730,bookmyshow,entertainment,2025-02-01,chennai,pending
4243,202,8383,snapdeal,ecommerce,2025-01-06,pune,pending
4244,335,8675,zomato,food,2025-02-27,mumbai,completed
4245,295,6901,bookmyshow,entertainment,2025-02-05,nagpur,completed
4246,211,7993,dominos,food,2025-02-25,delhi,failed
4247,89,5060,bookmyshow,entertainment,2025-02-04,delhi,completed
4248,433,9101,amazon,ecommerce,2025-02-17,ahmedabad,completed
4249,472,6676,snapdeal,ecommerce,2025-01-07,jaipur,pending
4250,164,7276,reliance digital,electronics,2025-02-08,kolkata,pending
4251,206,6653,bookmyshow,entertainment,2025-02-14,pune,completed
4252,346,1654,zomato,food,2025-02-01,kolkata,failed
4253,357,3137,flipkart,ecommerce,2025-01-26,hyderabad,pending
4254,19,4573,tata cliq,ecommerce,2025-01-23,delhi,completed
4255,48,2360,zomato,food,2025-03-03,jaipur,completed
4256,154,8088,nykaa,beauty,2025-02-07,chennai,completed
4257,477,4735,bookmyshow,entertainment,2025-01-20,ahmedabad,failed
4258,147,7274,zomato,food,2025-02-08,hyderabad,completed
4259,157,2138,lenskart,eyewear,2025-01-22,hyderabad,pending
4260,359,5324,reliance digital,electronics,2025-01-26,nagpur,completed
4261,457,7987,snapdeal,ecommerce,2025-01-22,kolkata,completed
4262,303,3132,zomato,food,2025-02-10,nagpur,pending
4263,207,1422,reliance digital,electronics,2025-02-21,surat,pending
4264,323,5224,lenskart,eyewear,2025-02-23,hyderabad,pending
4265,367,4020,croma,electronics,2025-01-25,jaipur,pending
4266,471,1982,nykaa,beauty,2025-01-02,mumbai,completed
4267,11,3841,swiggy,food,2025-02-18,surat,failed
4268,156,8793,croma,electronics,2025-01-17,nagpur,failed
4269,128,6470,tata cliq,ecommerce,2025-01-10,surat,failed
4270,302,9085,dominos,food,2025-01-22,nagpur,completed
4271,319,5854,reliance digital,electronics,2025-01-29,delhi,failed
4272,106,6026,dominos,food,2025-01-03,kolkata,completed
4273,115,9519,snapdeal,ecommerce,2025-01-19,jaipur,pending
4274,34,3638,paytm,finance,2025-01-26,delhi,completed
4275,265,4803,snapdeal,ecommerce,2025-02-10,kolkata,completed
4276,381,8149,bookmyshow,entertainment,2025-02-07,delhi,completed
4277,39,8484,lenskart,eyewear,2025-02-08,ahmedabad,completed
4278,340,2772,nykaa,beauty,2025-01-13,cochin,pending
4279,116,4693,lenskart,eyewear,2025-02-06,delhi,completed
4280,395,1128,lenskart,eyewear,2025-01-30,hyderabad,pending
4281,13,6719,snapdeal,ecommerce,2025-02-11,kolkata,failed
4282,43,333,big bazaar,retail,2025-02-11,kolkata,pending
4283,93,7846,flipkart,ecommerce,2025-02-27,pune,failed
4284,485,1025,tata cliq,ecommerce,2025-02-15,delhi,pending
4285,414,5307,flipkart,ecommerce,2025-02-10,mumbai,pending
4286,384,1079,myntra,fashion,2025-01-27,chennai,pending
4287,88,9577,paytm,finance,2025-01-03,mumbai,completed
4288,64,5108,lenskart,eyewear,2025-02-08,kolkata,completed
4289,453,1695,amazon,ecommerce,2025-02-17,delhi,failed
4290,413,438,tata cliq,ecommerce,2025-01-19,ahmedabad,pending
4291,373,5573,hdfc bank,banking,2025-01-26,mumbai,completed
4292,91,4537,nykaa,beauty,2025-01-21,surat,failed
4293,10,4524,swiggy,food,2025-02-10,bangalore,pending
4294,29,849,myntra,fashion,2025-02-01,mumbai,pending
4295,202,2047,amazon,ecommerce,2025-02-19,cochin,pending
4296,337,8606,hdfc bank,banking,2025-02-11,kolkata,failed
4297,82,7913,dominos,food,2025-02-24,ahmedabad,pending
4298,290,7984,myntra,fashion,2025-03-03,bangalore,failed
4299,10,3929,bookmyshow,entertainment,2025-02-04,cochin,failed
4300,16,4937,reliance digital,electronics,2025-02-25,mumbai,completed
4301,288,8053,reliance digital,electronics,2025-01-30,chennai,failed
4302,367,7561,jabong,ecommerce,2025-01-13,hyderabad,pending
4303,353,2619,flipkart,ecommerce,2025-01-04,cochin,failed
4304,212,121,paytm,finance,2025-02-16,ahmedabad,completed
4305,337,7395,dominos,food,2025-02-04,nagpur,completed
4306,317,9034,dominos,food,2025-01-04,delhi,pending
4307,87,5660,paytm,finance,2025-03-05,chennai,completed
4308,464,1240,amazon,ecommerce,2025-02-10,nagpur,completed
4309,187,2563,tata cliq,ecommerce,2025-02-11,cochin,pending
4310,455,7681,nykaa,beauty,2025-01-13,jaipur,failed
4311,430,2066,dominos,food,2025-02-15,nagpur,pending
4312,328,1849,amazon,ecommerce,2025-02-02,chennai,failed
