transaction_id,card_id,amount,merchant_name,merchant_category,date,location,status
2769,219,7485,reliance digital,electronics,2024-12-12,hyderabad,failed
2770,243,6003,snapdeal,ecommerce,2024-12-12,surat,completed
2771,415,2503,jabong,ecommerce,2024-12-12,pune,failed
2772,493,4749,lenskart,eyewear,2024-12-12,bangalore,completed
2773,348,7876,tata cliq,ecommerce,2024-12-12,ahmedabad,pending
2774,142,6099,reliance digital,electronics,2024-12-12,chennai,pending
2775,489,8870,lenskart,eyewear,2024-12-12,ahmedabad,pending
2776,61,3799,swiggy,food,2024-12-12,chennai,completed
2777,60,2378,paytm,finance,2024-12-12,nagpur,failed
2778,19,6828,reliance digital,electronics,2024-12-12,jaipur,failed
2779,110,6758,dominos,food,2024-12-12,bangalore,pending
2780,338,5055,reliance digital,electronics,2024-12-12,cochin,completed
2781,266,8712,swiggy,food,2024-12-12,jaipur,completed
2782,122,170,croma,electronics,2024-12-12,surat,pending
2783,127,5454,zomato,food,2024-12-12,jaipur,pending
2784,261,7233,bookmyshow,entertainment,2024-12-12,ahmedabad,completed
2785,187,9697,snapdeal,ecommerce,2024-12-12,nagpur,completed
2786,167,682,swiggy,food,2024-12-12,cochin,completed
2787,160,7990,reliance digital,electronics,2024-12-12,pune,pending
2788,85,1067,bookmyshow,entertainment,2024-12-12,pune,failed
2789,370,1812,lenskart,eyewear,2024-12-13,mumbai,pending
2790,413,4582,reliance digital,electronics,2024-12-13,mumbai,failed
2791,430,1491,reliance digital,electronics,2024-12-13,pune,failed
2792,293,8527,flipkart,ecommerce,2024-12-13,delhi,failed
2793,392,9586,lenskart,eyewear,2024-12-13,nagpur,failed
2794,219,3574,reliance digital,electronics,2024-12-13,cochin,pending
2795,418,3788,bookmyshow,entertainment,2024-12-13,hyderabad,failed
2796,289,8155,paytm,finance,2024-12-13,delhi,pending
2797,63,8879,big bazaar,retail,2024-12-13,delhi,failed
2798,267,6982,myntra,fashion,2024-12-13,bangalore,completed
2799,376,9299,dominos,food,2024-12-13,kolkata,pending
2800,163,4718,flipkart,ecommerce,2024-12-13,jaipur,completed
2801,109,7518,hdfc bank,banking,2024-12-13,surat,failed
2802,48,1944,hdfc bank,banking,2024-12-13,ahmedabad,pending
2803,1,6786,reliance digital,electronics,2024-12-13,pune,failed
2804,426,8249,amazon,ecommerce,2024-12-13,chennai,failed
2805,190,4460,dominos,food,2024-12-13,jaipur,pending
2806,395,6376,croma,electronics,2024-12-13,ahmedabad,failed
2807,267,9348,croma,electronics,2024-12-13,chennai,completed
2808,66,9753,hdfc bank,banking,2024-12-13,jaipur,pending
2809,390,6152,big bazaar,retail,2024-12-13,hyderabad,failed
2810,482,1617,zomato,food,2024-12-13,jaipur,failed
2811,161,6490,lenskart,eyewear,2024-12-13,pune,completed
2812,197,2836,myntra,fashion,2024-12-13,hyderabad,completed
2813,238,8561,myntra,fashion,2024-12-13,nagpur,completed
2814,391,6666,nykaa,beauty,2024-12-13,bangalore,failed
2815,328,5087,reliance digital,electronics,2024-12-13,cochin,failed
2816,185,4918,amazon,ecommerce,2024-12-14,delhi,completed
2817,357,6572,big bazaar,retail,2024-12-14,ahmedabad,failed
2818,334,4259,big bazaar,retail,2024-12-14,pune,failed
2819,158,9109,flipkart,ecommerce,2024-12-14,surat,pending
2820,492,9560,paytm,finance,2024-12-14,delhi,completed
2821,201,2179,lenskart,eyewear,2024-12-14,jaipur,completed
2822,394,9063,dominos,food,2024-12-14,nagpur,failed
2823,493,4002,hdfc bank,banking,2024-12-14,mumbai,pending
2824,26,272,croma,electronics,2024-12-14,nagpur,completed
2825,46,7063,jabong,ecommerce,2024-12-14,mumbai,failed
2826,408,6074,reliance digital,electronics,2024-12-14,jaipur,pending
2827,11,2581,big bazaar,retail,2024-12-14,cochin,failed
2828,407,5707,flipkart,ecommerce,2024-12-14,jaipur,completed
2829,470,9709,jabong,ecommerce,2024-12-14,bangalore,pending
2830,142,6141,big bazaar,retail,2024-12-14,kolkata,pending
2831,339,6960,snapdeal,ecommerce,2024-12-14,cochin,failed
2832,319,797,dominos,food,2024-12-14,jaipur,completed
2833,346,2697,big bazaar,retail,2024-12-14,cochin,completed
2834,122,8895,flipkart,ecommerce,2024-12-14,mumbai,failed
2835,344,8811,jabong,ecommerce,2024-12-14,nagpur,completed
2836,495,2187,nykaa,beauty,2024-12-14,cochin,failed
2837,148,2666,bookmyshow,entertainment,2024-12-14,chennai,completed
2838,327,1246,jabong,ecommerce,2024-12-14,cochin,completed
2839,150,6496,snapdeal,ecommerce,2024-12-14,bangalore,completed
2840,334,7926,nykaa,beauty,2024-12-14,delhi,completed
2841,107,7734,reliance digital,electronics,2024-12-14,delhi,failed
2842,363,4781,zomato,food,2024-12-14,cochin,failed
2843,355,3863,lenskart,eyewear,2024-12-14,jaipur,completed
2844,500,3117,amazon,ecommerce,2024-12-14,hyderabad,completed
2845,305,4745,tata cliq,ecommerce,2024-12-14,hyderabad,completed
2846,183,5781,myntra,fashion,2024-12-14,bangalore,failed
2847,160,8220,dominos,food,2024-12-14,bangalore,completed
2848,482,2248,croma,electronics,2024-12-14,hyderabad,failed
2849,49,9919,tata cliq,ecommerce,2024-12-14,kolkata,completed
2850,72,2629,lenskart,eyewear,2024-12-14,kolkata,pending
2851,287,1430,paytm,finance,2024-12-14,mumbai,completed
2852,188,2604,tata cliq,ecommerce,2024-12-14,surat,failed
2853,8,3049,tata cliq,ecommerce,2024-12-14,bangalore,failed
2854,395,6987,amazon,ecommerce,2024-12-14,cochin,failed
2855,21,8651,dominos,food,2024-12-14,jaipur,failed
2856,191,4266,snapdeal,ecommerce,2024-12-14,chennai,completed
2857,114,7521,jabong,ecommerce,2024-12-14,hyderabad,failed
2858,487,1130,myntra,fashion,2024-12-15,ahmedabad,pending
2859,138,3621,myntra,fashion,2024-12-15,mumbai,failed
2860,441,1731,myntra,fashion,2024-12-15,mumbai,pending
2861,109,1642,snapdeal,ecommerce,2024-12-15,kolkata,completed
2862,107,7987,tata cliq,ecommerce,2024-12-15,jaipur,failed
2863,253,624,bookmyshow,entertainment,2024-12-15,bangalore,failed
2864,38,7834,flipkart,ecommerce,2024-12-15,chennai,pending
2865,50,6025,jabong,ecommerce,2024-12-15,surat,failed
2866,117,2500,flipkart,ecommerce,2024-12-15,chennai,failed
2867,461,6387,zomato,food,2024-12-15,delhi,completed
2868,423,4819,jabong,ecommerce,2024-12-15,chennai,failed
2869,359,3153,big bazaar,retail,2024-12-15,cochin,completed
2870,68,8193,nykaa,beauty,2024-12-15,mumbai,failed
2871,421,5305,paytm,finance,2024-12-15,nagpur,pending
2872,278,2887,zomato,food,2024-12-15,chennai,completed
2873,140,1007,amazon,ecommerce,2024-12-15,cochin,failed
2874,449,8479,tata cliq,ecommerce,2024-12-15,bangalore,completed
2875,468,9289,hdfc bank,banking,2024-12-15,jaipur,failed
2876,429,7124,dominos,food,2024-12-15,chennai,pending
2877,461,5606,flipkart,ecommerce,2024-12-15,jaipur,completed
2878,52,8518,paytm,finance,2024-12-15,surat,completed
2879,382,9848,zomato,food,2024-12-15,surat,completed
2880,282,1607,croma,electronics,2024-12-15,bangalore,pending
2881,444,7957,jabong,ecommerce,2024-12-15,ahmedabad,failed
2882,90,5324,flipkart,ecommerce,2024-12-16,surat,pending
2883,279,5179,big bazaar,retail,2024-12-16,nagpur,completed
2884,184,9449,dominos,food,2024-12-16,chennai,completed
2885,432,8991,jabong,ecommerce,2024-12-16,chennai,failed
2886,187,8239,tata cliq,ecommerce,2024-12-16,chennai,failed
2887,122,5921,big bazaar,retail,2024-12-16,hyderabad,failed
2888,117,4511,reliance digital,electronics,2024-12-16,kolkata,pending
2889,432,2608,swiggy,food,2024-12-16,hyderabad,failed
2890,336,921,nykaa,beauty,2024-12-16,jaipur,failed
2891,469,8097,swiggy,food,2024-12-16,jaipur,pending
2892,425,1742,reliance digital,electronics,2024-12-16,hyderabad,completed
2893,445,1194,hdfc bank,banking,2024-12-16,kolkata,completed
2894,231,5664,zomato,food,2024-12-16,nagpur,failed
2895,447,6932,lenskart,eyewear,2024-12-16,delhi,failed
2896,406,1536,snapdeal,ecommerce,2024-12-16,nagpur,failed
2897,262,5928,hdfc bank,banking,2024-12-16,pune,completed
2898,161,8094,reliance digital,electronics,2024-12-16,jaipur,failed
2899,123,6143,paytm,finance,2024-12-16,surat,pending
2900,24,1770,zomato,food,2024-12-16,mumbai,completed
2901,392,3827,zomato,food,2024-12-16,pune,pending
2902,200,1831,snapdeal,ecommerce,2024-12-16,hyderabad,completed
2903,20,218,amazon,ecommerce,2024-12-16,ahmedabad,failed
2904,49,3601,jabong,ecommerce,2024-12-16,mumbai,pending
2905,251,2405,dominos,food,2024-12-17,bangalore,failed
2906,132,7288,myntra,fashion,2024-12-17,pune,pending
2907,199,1244,myntra,fashion,2024-12-17,cochin,pending
2908,336,8836,flipkart,ecommerce,2024-12-17,hyderabad,failed
2909,114,5695,jabong,ecommerce,2024-12-17,mumbai,failed
2910,250,6637,croma,electronics,2024-12-17,ahmedabad,pending
2911,147,3502,zomato,food,2024-12-17,ahmedabad,failed
2912,24,1569,zomato,food,2024-12-17,delhi,completed
2913,289,2573,tata cliq,ecommerce,2024-12-17,chennai,failed
2914,314,8516,tata cliq,ecommerce,2024-12-17,mumbai,pending
2915,51,813,amazon,ecommerce,2024-12-17,surat,failed
2916,277,2547,nykaa,beauty,2024-12-17,bangalore,pending
2917,295,3917,jabong,ecommerce,2024-12-17,kolkata,pending
2918,398,370,hdfc bank,banking,2024-12-17,nagpur,failed
2919,380,2443,jabong,ecommerce,2024-12-17,mumbai,completed
2920,83,8981,big bazaar,retail,2024-12-17,surat,pending
2921,400,6628,amazon,ecommerce,2024-12-17,kolkata,pending
2922,201,9342,paytm,finance,2024-12-17,pune,failed
2923,356,2053,swiggy,food,2024-12-17,mumbai,completed
2924,153,6272,snapdeal,ecommerce,2024-12-17,pune,completed
2925,484,3579,lenskart,eyewear,2024-12-17,chennai,completed
2926,245,7918,lenskart,eyewear,2024-12-17,bangalore,completed
2927,93,1949,tata cliq,ecommerce,2024-12-17,chennai,pending
2928,23,7830,snapdeal,ecommerce,2024-12-17,kolkata,failed
2929,131,2839,myntra,fashion,2024-12-17,hyderabad,completed
2930,112,8024,big bazaar,retail,2024-12-17,pune,failed
2931,197,8936,swiggy,food,2024-12-17,bangalore,pending
2932,442,4014,amazon,ecommerce,2024-12-17,kolkata,completed
2933,92,683,reliance digital,electronics,2024-12-17,ahmedabad,failed
2934,240,5199,zomato,food,2024-12-17,ahmedabad,failed
2935,287,6873,paytm,finance,2024-12-17,jaipur,completed
2936,76,6961,paytm,finance,2024-12-17,ahmedabad,failed
2937,84,6149,croma,electronics,2024-12-17,kolkata,pending
2938,185,3835,flipkart,ecommerce,2024-12-17,surat,completed
2939,152,9383,flipkart,ecommerce,2024-12-17,surat,failed
2940,275,3523,snapdeal,ecommerce,2024-12-17,surat,failed
2941,335,6919,nykaa,beauty,2024-12-18,ahmedabad,pending
2942,414,4298,flipkart,ecommerce,2024-12-18,ahmedabad,completed
2943,54,885,tata cliq,ecommerce,2024-12-18,bangalore,pending
2944,42,7099,jabong,ecommerce,2024-12-18,kolkata,pending
2945,411,2852,nykaa,beauty,2024-12-18,nagpur,pending
2946,259,6285,paytm,finance,2024-12-18,hyderabad,completed
2947,128,1969,myntra,fashion,2024-12-18,pune,failed
2948,284,3557,snapdeal,ecommerce,2024-12-18,chennai,failed
2949,35,189,lenskart,eyewear,2024-12-18,delhi,failed
2950,236,6873,myntra,fashion,2024-12-18,nagpur,failed
2951,179,9948,reliance digital,electronics,2024-12-18,mumbai,completed
2952,61,4749,reliance digital,electronics,2024-12-18,jaipur,pending
2953,398,9511,myntra,fashion,2024-12-18,nagpur,failed
2954,251,1791,tata cliq,ecommerce,2024-12-18,kolkata,pending
2955,113,747,dominos,food,2024-12-18,mumbai,completed
2956,91,4467,swiggy,food,2024-12-18,surat,failed
2957,14,9199,nykaa,beauty,2024-12-18,jaipur,failed
2958,319,6303,paytm,finance,2024-12-18,mumbai,pending
2959,250,3284,flipkart,ecommerce,2024-12-18,ahmedabad,pending
2960,451,9176,zomato,food,2024-12-18,cochin,pending
2961,466,910,myntra,fashion,2024-12-18,mumbai,pending
2962,359,2143,snapdeal,ecommerce,2024-12-18,kolkata,pending
2963,258,5243,zomato,food,2024-12-18,delhi,failed
2964,318,5140,paytm,finance,2024-12-18,ahmedabad,failed
2965,112,6038,snapdeal,ecommerce,2024-12-18,chennai,pending
2966,335,9421,lenskart,eyewear,2024-12-18,nagpur,pending
2967,226,3157,nykaa,beauty,2024-12-18,chennai,completed
2968,452,6641,amazon,ecommerce,2024-12-18,bangalore,pending
2969,168,8389,croma,electronics,2024-12-18,cochin,failed
2970,288,5794,zomato,food,2024-12-18,jaipur,failed
2971,321,2737,reliance digital,electronics,2024-12-18,pune,completed
2972,166,3937,lenskart,eyewear,2024-12-18,delhi,pending
2973,91,8471,hdfc bank,banking,2024-12-19,mumbai,failed
2974,270,1887,paytm,finance,2024-12-19,surat,pending
2975,171,9419,jabong,ecommerce,2024-12-19,bangalore,completed
2976,444,1035,croma,electronics,2024-12-19,delhi,pending
2977,230,4551,big bazaar,retail,2024-12-19,bangalore,completed
2978,111,2671,croma,electronics,2024-12-19,mumbai,failed
2979,398,437,zomato,food,2024-12-19,chennai,failed
2980,135,9346,nykaa,beauty,2024-12-19,cochin,failed
2981,239,7958,big bazaar,retail,2024-12-19,bangalore,failed
2982,148,6903,amazon,ecommerce,2024-12-19,surat,pending
2983,233,9706,tata cliq,ecommerce,2024-12-19,kolkata,failed
2984,462,8479,nykaa,beauty,2024-12-19,surat,completed
2985,244,3108,nykaa,beauty,2024-12-19,nagpur,pending
2986,380,1382,dominos,food,2024-12-19,nagpur,pending
2987,144,2233,croma,electronics,2024-12-19,cochin,pending
2988,156,859,bookmyshow,entertainment,2024-12-19,ahmedabad,completed
2989,244,311,myntra,fashion,2024-12-19,ahmedabad,pending
2990,11,1848,croma,electronics,2024-12-19,kolkata,pending
2991,309,112,tata cliq,ecommerce,2024-12-19,pune,failed
2992,56,4213,dominos,food,2024-12-19,chennai,completed
2993,436,1859,flipkart,ecommerce,2024-12-19,bangalore,failed
2994,82,1010,tata cliq,ecommerce,2024-12-19,bangalore,pending
2995,347,9332,amazon,ecommerce,2024-12-19,ahmedabad,completed
2996,491,437,jabong,ecommerce,2024-12-19,chennai,failed
2997,326,3173,croma,electronics,2024-12-19,nagpur,failed
2998,477,5209,bookmyshow,entertainment,2024-12-19,bangalore,completed
2999,273,1420,nykaa,beauty,2024-12-19,mumbai,failed
3000,247,4829,snapdeal,ecommerce,2024-12-19,mumbai,pending
3001,416,5787,myntra,fashion,2024-12-19,pune,failed
3002,178,6288,big bazaar,retail,2024-12-19,nagpur,failed
3003,222,3490,croma,electronics,2024-12-19,surat,failed
3004,43,3570,jabong,ecommerce,2024-12-19,delhi,failed
3005,325,9168,lenskart,eyewear,2024-12-19,chennai,pending
3006,214,7463,bookmyshow,entertainment,2024-12-20,hyderabad,completed
3007,289,4836,myntra,fashion,2024-12-20,ahmedabad,pending
3008,66,2768,snapdeal,ecommerce,2024-12-20,pune,failed
3009,247,2940,amazon,ecommerce,2024-12-20,surat,pending
3010,355,9542,nykaa,beauty,2024-12-20,jaipur,pending
3011,386,3302,tata cliq,ecommerce,2024-12-20,cochin,failed
3012,177,4791,zomato,food,2024-12-20,jaipur,failed
3013,135,8864,paytm,finance,2024-12-20,kolkata,pending
3014,320,1144,snapdeal,ecommerce,2024-12-20,hyderabad,pending
3015,22,9021,zomato,food,2024-12-20,cochin,failed
3016,302,7422,dominos,food,2024-12-20,nagpur,completed
3017,154,3300,bookmyshow,entertainment,2024-12-20,ahmedabad,failed
3018,331,8167,snapdeal,ecommerce,2024-12-20,kolkata,failed
3019,429,6071,big bazaar,retail,2024-12-20,surat,pending
3020,448,7053,dominos,food,2024-12-20,mumbai,pending
3021,205,598,jabong,ecommerce,2024-12-20,surat,pending
3022,21,4405,reliance digital,electronics,2024-12-20,surat,failed
3023,272,4613,snapdeal,ecommerce,2024-12-20,delhi,completed
3024,215,1349,reliance digital,electronics,2024-12-20,delhi,completed
3025,273,4203,hdfc bank,banking,2024-12-20,nagpur,failed
3026,270,2288,zomato,food,2024-12-20,surat,pending
3027,287,5673,nykaa,beauty,2024-12-20,bangalore,completed
3028,355,208,flipkart,ecommerce,2024-12-20,ahmedabad,failed
3029,98,7933,dominos,food,2024-12-21,pune,pending
3030,207,6016,swiggy,food,2024-12-21,pune,pending
3031,85,6879,big bazaar,retail,2024-12-21,jaipur,completed
3032,4,7870,amazon,ecommerce,2024-12-21,mumbai,failed
3033,83,4869,jabong,ecommerce,2024-12-21,hyderabad,completed
3034,63,3116,lenskart,eyewear,2024-12-21,chennai,completed
3035,385,7118,dominos,food,2024-12-21,cochin,pending
3036,44,7882,snapdeal,ecommerce,2024-12-21,jaipur,pending
3037,396,3727,lenskart,eyewear,2024-12-21,surat,failed
3038,145,6856,dominos,food,2024-12-21,surat,pending
3039,390,1032,big bazaar,retail,2024-12-21,bangalore,pending
3040,284,5105,jabong,ecommerce,2024-12-21,bangalore,completed
3041,236,4120,big bazaar,retail,2024-12-21,chennai,failed
3042,450,6117,snapdeal,ecommerce,2024-12-21,ahmedabad,completed
3043,294,7021,big bazaar,retail,2024-12-21,jaipur,completed
3044,183,7076,swiggy,food,2024-12-21,hyderabad,failed
3045,460,4050,tata cliq,ecommerce,2024-12-21,pune,completed
3046,479,5362,croma,electronics,2024-12-21,nagpur,completed
3047,441,1355,hdfc bank,banking,2024-12-21,ahmedabad,pending
3048,230,3749,tata cliq,ecommerce,2024-12-21,pune,failed
3049,39,9620,big bazaar,retail,2024-12-21,chennai,failed
3050,40,8475,flipkart,ecommerce,2024-12-21,kolkata,completed
3051,259,1831,croma,electronics,2024-12-21,cochin,pending
3052,25,7306,paytm,finance,2024-12-21,mumbai,failed
3053,78,3873,flipkart,ecommerce,2024-12-21,jaipur,completed
3054,5,9011,tata cliq,ecommerce,2024-12-22,delhi,failed
3055,432,898,amazon,ecommerce,2024-12-22,surat,failed
3056,1,9943,lenskart,eyewear,2024-12-22,jaipur,completed
3057,319,1466,tata cliq,ecommerce,2024-12-22,pune,pending
3058,49,6126,swiggy,food,2024-12-22,chennai,pending
3059,73,1855,zomato,food,2024-12-22,bangalore,failed
3060,89,3114,flipkart,ecommerce,2024-12-22,cochin,pending
3061,18,7868,jabong,ecommerce,2024-12-22,ahmedabad,failed
3062,166,2068,flipkart,ecommerce,2024-12-22,cochin,failed
3063,424,3111,snapdeal,ecommerce,2024-12-22,surat,pending
3064,468,5429,reliance digital,electronics,2024-12-22,surat,pending
3065,318,7076,croma,electronics,2024-12-22,chennai,completed
3066,27,935,bookmyshow,entertainment,2024-12-22,jaipur,pending
3067,96,9906,amazon,ecommerce,2024-12-22,pune,pending
3068,447,4537,dominos,food,2024-12-22,nagpur,failed
3069,362,6819,flipkart,ecommerce,2024-12-22,pune,pending
3070,341,1537,snapdeal,ecommerce,2024-12-22,kolkata,pending
3071,392,1801,hdfc bank,banking,2024-12-22,hyderabad,pending
3072,451,3906,lenskart,eyewear,2024-12-22,mumbai,completed
3073,307,4972,reliance digital,electronics,2024-12-22,delhi,failed
3074,189,5136,lenskart,eyewear,2024-12-22,mumbai,failed
3075,297,3163,myntra,fashion,2024-12-22,jaipur,completed
3076,374,9567,reliance digital,electronics,2024-12-22,surat,completed
3077,401,9383,big bazaar,retail,2024-12-22,delhi,failed
3078,462,1662,myntra,fashion,2024-12-22,chennai,completed
3079,216,7436,reliance digital,electronics,2024-12-22,hyderabad,pending
3080,150,9176,swiggy,food,2024-12-22,chennai,pending
3081,276,6197,amazon,ecommerce,2024-12-22,cochin,failed
3082,158,3061,nykaa,beauty,2024-12-22,nagpur,completed
3083,214,9889,swiggy,food,2024-12-22,delhi,pending
3084,20,8117,big bazaar,retail,2024-12-22,hyderabad,failed
3085,240,5414,bookmyshow,entertainment,2024-12-23,pune,pending
3086,328,372,hdfc bank,banking,2024-12-23,nagpur,failed
3087,484,4578,croma,electronics,2024-12-23,hyderabad,pending
3088,454,6683,myntra,fashion,2024-12-23,chennai,completed
3089,280,612,amazon,ecommerce,2024-12-23,bangalore,failed
3090,182,7565,snapdeal,ecommerce,2024-12-23,hyderabad,failed
3091,60,8746,paytm,finance,2024-12-23,cochin,pending
3092,26,2093,amazon,ecommerce,2024-12-23,jaipur,failed
3093,366,6759,nykaa,beauty,2024-12-23,chennai,completed
3094,253,8894,big bazaar,retail,2024-12-23,mumbai,pending
3095,403,5648,bookmyshow,entertainment,2024-12-23,jaipur,failed
3096,295,7058,lenskart,eyewear,2024-12-23,jaipur,completed
3097,185,7106,jabong,ecommerce,2024-12-23,kolkata,failed
3098,243,8650,hdfc bank,banking,2024-12-23,surat,completed
3099,465,9770,flipkart,ecommerce,2024-12-23,ahmedabad,completed
3100,274,4262,zomato,food,2024-12-23,surat,failed
3101,378,1877,flipkart,ecommerce,2024-12-23,kolkata,pending
3102,168,9495,tata cliq,ecommerce,2024-12-23,jaipur,pending
3103,161,5191,snapdeal,ecommerce,2024-12-24,hyderabad,failed
3104,56,8011,zomato,food,2024-12-24,jaipur,completed
3105,457,6257,amazon,ecommerce,2024-12-24,pune,failed
3106,101,6242,croma,electronics,2024-12-24,chennai,failed
3107,1,6350,jabong,ecommerce,2024-12-24,delhi,failed
3108,450,5566,myntra,fashion,2024-12-24,cochin,pending
3109,201,7793,dominos,food,2024-12-24,jaipur,completed
3110,436,8456,myntra,fashion,2024-12-24,mumbai,failed
3111,440,3079,paytm,finance,2024-12-24,bangalore,failed
3112,251,417,dominos,food,2024-12-24,bangalore,pending
3113,304,8954,snapdeal,ecommerce,2024-12-24,delhi,completed
3114,386,8973,dominos,food,2024-12-24,kolkata,completed
3115,132,4094,flipkart,ecommerce,2024-12-24,jaipur,pending
3116,213,1332,reliance digital,electronics,2024-12-24,bangalore,failed
3117,159,1132,reliance digital,electronics,2024-12-24,surat,completed
3118,316,2578,zomato,food,2024-12-24,chennai,completed
3119,110,7255,reliance digital,electronics,2024-12-24,delhi,failed
3120,62,7321,dominos,food,2024-12-24,kolkata,completed
3121,106,2512,myntra,fashion,2024-12-24,bangalore,completed
3122,35,7499,nykaa,beauty,2024-12-24,kolkata,failed
3123,139,4022,snapdeal,ecommerce,2024-12-24,kolkata,failed
3124,449,1704,tata cliq,ecommerce,2024-12-24,kolkata,completed
3125,445,9353,croma,electronics,2024-12-24,chennai,failed
3126,110,5448,dominos,food,2024-12-24,kolkata,completed
3127,423,5829,paytm,finance,2024-12-24,kolkata,failed
3128,427,3300,tata cliq,ecommerce,2024-12-24,jaipur,pending
3129,296,7215,jabong,ecommerce,2024-12-25,bangalore,completed
3130,313,9152,flipkart,ecommerce,2024-12-25,chennai,pending
3131,316,1237,lenskart,eyewear,2024-12-25,surat,pending
3132,486,6622,hdfc bank,banking,2024-12-25,mumbai,pending
3133,150,6989,tata cliq,ecommerce,2024-12-25,pune,failed
3134,273,5732,myntra,fashion,2024-12-25,delhi,failed
3135,286,3490,amazon,ecommerce,2024-12-25,surat,pending
3136,159,5650,amazon,ecommerce,2024-12-25,hyderabad,failed
3137,480,2391,hdfc bank,banking,2024-12-25,chennai,failed
3138,10,8915,zomato,food,2024-12-25,bangalore,pending
3139,132,368,jabong,ecommerce,2024-12-25,nagpur,completed
3140,274,9081,tata cliq,ecommerce,2024-12-25,jaipur,failed
3141,145,6584,snapdeal,ecommerce,2024-12-25,surat,failed
3142,253,2520,dominos,food,2024-12-25,surat,pending
3143,267,8947,nykaa,beauty,2024-12-25,ahmedabad,pending
3144,170,9879,bookmyshow,entertainment,2024-12-25,nagpur,failed
3145,196,9309,croma,electronics,2024-12-25,surat,pending
3146,393,7156,nykaa,beauty,2024-12-25,chennai,failed
3147,236,9926,flipkart,ecommerce,2024-12-25,pune,failed
3148,455,8000,jabong,ecommerce,2024-12-25,mumbai,failed
3149,33,7267,croma,electronics,2024-12-25,jaipur,pending
3150,290,8218,jabong,ecommerce,2024-12-25,ahmedabad,completed
3151,339,2355,big bazaar,retail,2024-12-25,bangalore,pending
3152,4,3113,dominos,food,2024-12-26,nagpur,pending
3153,10,5900,swiggy,food,2024-12-26,delhi,failed
3154,482,7840,zomato,food,2024-12-26,hyderabad,failed
3155,497,3364,hdfc bank,banking,2024-12-26,cochin,failed
3156,438,4108,bookmyshow,entertainment,2024-12-26,pune,pending
3157,94,6196,flipkart,ecommerce,2024-12-26,pune,completed
3158,240,5055,jabong,ecommerce,2024-12-26,nagpur,failed
3159,175,1545,reliance digital,electronics,2024-12-26,pune,pending
3160,155,7035,croma,electronics,2024-12-26,nagpur,completed
3161,164,3774,jabong,ecommerce,2024-12-26,jaipur,completed
3162,297,8898,jabong,ecommerce,2024-12-26,surat,pending
3163,30,7521,jabong,ecommerce,2024-12-26,jaipur,pending
3164,431,1800,big bazaar,retail,2024-12-26,mumbai,pending
3165,477,4219,nykaa,beauty,2024-12-26,surat,pending
3166,83,1229,flipkart,ecommerce,2024-12-26,nagpur,pending
3167,298,2083,tata cliq,ecommerce,2024-12-26,bangalore,completed
3168,273,1131,big bazaar,retail,2024-12-26,mumbai,failed
3169,170,9095,myntra,fashion,2024-12-26,bangalore,failed
3170,449,787,nykaa,beauty,2024-12-26,surat,completed
3171,433,3436,swiggy,food,2024-12-26,hyderabad,completed
3172,203,9802,nykaa,beauty,2024-12-26,ahmedabad,failed
3173,192,6897,tata cliq,ecommerce,2024-12-26,jaipur,failed
3174,85,4385,lenskart,eyewear,2024-12-26,chennai,pending
3175,362,1286,paytm,finance,2024-12-26,hyderabad,completed
3176,180,551,zomato,food,2024-12-26,surat,completed
3177,166,2434,big bazaar,retail,2024-12-26,delhi,completed
3178,246,4529,flipkart,ecommerce,2024-12-26,delhi,pending
3179,339,9017,tata cliq,ecommerce,2024-12-27,mumbai,failed
3180,65,2450,reliance digital,electronics,2024-12-27,kolkata,pending
3181,439,102,amazon,ecommerce,2024-12-27,surat,pending
3182,436,3265,amazon,ecommerce,2024-12-27,ahmedabad,failed
3183,445,7654,croma,electronics,2024-12-27,kolkata,pending
3184,219,5896,myntra,fashion,2024-12-27,jaipur,pending
3185,222,1087,big bazaar,retail,2024-12-27,pune,completed
3186,405,619,amazon,ecommerce,2024-12-27,mumbai,pending
3187,109,4619,swiggy,food,2024-12-27,kolkata,completed
3188,170,2724,lenskart,eyewear,2024-12-27,kolkata,failed
3189,419,8663,swiggy,food,2024-12-27,surat,completed
3190,354,5744,flipkart,ecommerce,2024-12-27,nagpur,completed
3191,411,1034,zomato,food,2024-12-27,delhi,completed
3192,68,9181,amazon,ecommerce,2024-12-27,surat,completed
3193,444,443,big bazaar,retail,2024-12-27,nagpur,pending
3194,417,1023,dominos,food,2024-12-27,bangalore,completed
3195,258,4659,dominos,food,2024-12-27,delhi,failed
3196,266,2177,reliance digital,electronics,2024-12-27,jaipur,failed
3197,500,1555,hdfc bank,banking,2024-12-27,bangalore,failed
3198,140,9749,bookmyshow,entertainment,2024-12-27,delhi,pending
3199,162,5041,swiggy,food,2024-12-27,pune,failed
3200,7,7323,nykaa,beauty,2024-12-27,cochin,pending
3201,181,8911,amazon,ecommerce,2024-12-27,delhi,completed
3202,147,1405,jabong,ecommerce,2024-12-27,pune,failed
3203,332,1796,lenskart,eyewear,2024-12-27,jaipur,pending
3204,480,230,paytm,finance,2024-12-27,nagpur,failed
3205,451,1699,reliance digital,electronics,2024-12-28,surat,pending
3206,452,2914,myntra,fashion,2024-12-28,hyderabad,completed
3207,44,4222,zomato,food,2024-12-28,mumbai,pending
3208,106,5396,zomato,food,2024-12-28,delhi,failed
